index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text,ROUGEL
0,triviaqa,1719255.981626642,1.140901813050732,1.140901813050732,11.394494996233242,United States,0.6666666666666666
1,triviaqa,1719257.122910793,1.9664042920339853,1.9664042920339853,7.62813632006696,Black Eyed Peas,1.0
2,triviaqa,1719259.089598431,1.3690826778765768,1.3690826778765768,11.686657247621977,55 miles an hour,1.0
3,triviaqa,1719260.458981365,2.408173071919009,2.408173071919009,6.22878819421683,Antonio Vivaldi,1.0
4,triviaqa,1719262.867455933,1.285246420884505,1.285246420884505,17.117340023292677,Dartmoor National Park,1.0
5,triviaqa,1719264.1530299,1.1497899270616472,1.1497899270616472,10.436689100822685,Domestic pig,1.0
6,triviaqa,1719265.303130944,0.7997712958604097,0.7997712958604097,12.503574524066662,Fontanelle,1.0
7,triviaqa,1719266.103201456,0.4247294061351567,0.4247294061351567,21.189962055831927,Berkshire,1.0
8,triviaqa,1719266.528236098,0.5723927861545235,0.5723927861545235,31.44693720011473,The Elysian Fields,1.0
9,triviaqa,1719267.100964023,0.9533429809380324,0.9533429809380324,7.342583036707754,Ben-Hur,1.0
10,triviaqa,1719268.05460528,2.108686616877094,2.108686616877094,6.164974869168866,Crystal Gayle,1.0
11,triviaqa,1719270.163584314,1.1122487720567733,1.1122487720567733,17.082509306677093,The end of a piece.,0.8333333333333333
12,triviaqa,1719271.276148453,0.5762101300060749,0.5762101300060749,20.825735916641182,Nadine Coyle,1.0
13,triviaqa,1719271.85268706,1.4033082430250945,1.4033082430250945,15.67723991457135,Too long; didn't read.,1.0
14,triviaqa,1719273.25630433,0.543297354131937,0.543297354131937,11.043676090759924,SMERSH,1.0
15,triviaqa,1719273.800021533,0.6400798270478845,0.6400798270478845,35.93301808319506,Collapsible baby buggy.,1.0
16,triviaqa,1719274.440507269,1.8053526009898635,1.8053526009898635,4.431267330057104,Brighton,1.0
17,triviaqa,1719276.246172227,0.339014780940488,0.339014780940488,32.446962841808904,James Blunt,1.0
18,triviaqa,1719276.585437792,1.6902834761422127,1.6902834761422127,5.9161674009991,Basketball,1.0
19,triviaqa,1719278.276038165,1.7457165271043775,1.7457165271043775,10.88378307989976,Sweet orange citrus,1.0
20,triviaqa,1719280.022074188,1.322402502875775,1.322402502875775,14.367788898373584,Parkinson's disease,1.0
